Tarih,Saat,GERÇEKLEŞEN ÜRETİM,PLANLANAN ÜRETİM,GERÇEKLEŞEN TÜKETİM,PLANLANAN TÜKETİM,PTF (TRY/MWh),PTF (EUR/MWh),PTF (USD/MWh)
2021-09-10,13,37930.06,35629.12,42750.51,42180,448.13,45.09,53.31
2021-09-10,14,40210.2,38345.68,44561.77,44459,500.01,50.31,59.48
2021-09-10,15,40910.55,39246.69,44451.97,43976,540.01,54.33,64.24
2021-09-10,16,41973.69,39904.71,44341.78,43593,530.0,53.32,63.05
2021-09-10,17,42156.51,39825.63,43226.18,42491,639.99,64.39,76.13
2021-09-10,18,41682.52,39348.26,41798.11,41098,600.0,60.37,71.38
2021-09-10,19,42693.88,40070.4,42693.88,41698,674.0,67.81,80.18
2021-09-10,20,42396.1,39750.32,42396.1,41564,674.0,67.81,80.18
2021-09-10,21,40933.95,38611.17,40933.95,40280,669.99,67.41,79.7
2021-09-10,22,39914.49,37535.28,39914.49,39183,609.98,61.37,72.56
2021-09-10,23,38052.24,36417.67,38052.24,37283,582.06,58.56,69.24
2021-09-11,00,36260.46,34131.0,36260.46,36797,509.99,50.93,60.24
2021-09-11,01,35107.87,32411.24,35107.87,35454,547.95,54.72,64.73
2021-09-11,02,33906.22,31645.0,33906.22,34049,495.26,49.46,58.5
2021-09-11,03,33085.86,30689.11,33085.86,33354,479.86,47.92,56.68
2021-09-11,04,32498.35,30332.99,32498.35,32774,458.98,45.83,54.22
2021-09-11,05,32480.87,30183.85,32480.87,32661,457.1,45.65,54.0
2021-09-11,06,31854.57,29153.76,31874.57,31791,450.78,45.01,53.25
2021-09-11,07,31966.44,30413.05,32646.88,32716,447.45,44.68,52.86
2021-09-11,08,34771.01,33308.9,36816.35,37102,458.77,45.81,54.19
2021-09-11,09,36503.32,34960.1,39860.24,39613,509.99,50.93,60.24
2021-09-11,10,37282.36,35399.35,41679.44,40878,530.0,52.92,62.61
2021-09-11,11,37481.98,35455.89,42461.23,41690,640.0,63.91,75.6
2021-09-11,12,36535.51,34762.27,41713.42,41003,458.5,45.78,54.16
2021-09-11,13,37172.05,35233.17,42110.29,41334,499.97,49.93,59.06
2021-09-11,14,37693.21,35870.41,42094.37,41587,510.0,50.93,60.24
2021-09-11,15,37760.85,36186.25,41418.02,41234,509.99,50.93,60.24
2021-09-11,16,38266.17,36548.9,40813.54,40809,515.94,51.52,60.95
2021-09-11,17,38849.89,36675.7,40033.5,40303,670.0,66.9,79.14
2021-09-11,18,39523.86,36688.23,39658.06,39669,674.0,67.3,79.62
2021-09-11,19,41071.19,36809.44,41071.19,40578,674.0,67.3,79.62
2021-09-11,20,40641.79,37267.06,40641.79,40566,674.0,67.3,79.62
2021-09-11,21,39599.62,37118.45,39599.62,39498,674.0,67.3,79.62
2021-09-11,22,38312.13,36350.08,38312.13,38391,600.01,59.92,70.88
2021-09-11,23,36627.88,34952.34,36627.88,36707,500.01,49.93,59.06
2021-09-12,00,34650.5,32428.72,34650.5,34604,500.0,50.26,59.49
2021-09-12,01,33249.73,30839.38,33249.73,33256,509.98,51.27,60.68
2021-09-12,02,31986.31,29713.06,31986.31,32039,458.57,46.1,54.56
2021-09-12,03,31188.55,28967.42,31188.55,31161,479.66,48.22,57.07
2021-09-12,04,30854.55,28506.57,30854.55,30575,499.97,50.26,59.49
2021-09-12,05,30533.47,28285.83,30533.47,30248,459.89,46.23,54.72
2021-09-12,06,29103.04,27219.27,29122.37,29413,452.69,45.51,53.86
2021-09-12,07,28342.28,26832.8,29078.2,29390,450.0,45.24,53.54
2021-09-12,08,28370.26,27336.99,30578.68,31141,442.7,44.5,52.67
2021-09-12,09,29570.62,27957.53,33126.47,32992,441.98,44.43,52.59
2021-09-12,10,30458.74,28785.97,34948.27,34308,446.16,44.85,53.09
2021-09-12,11,30934.19,28809.64,36003.81,35254,438.02,44.03,52.12
2021-09-12,12,30635.57,28632.96,35921.61,35148,434.7,43.7,51.72
2021-09-12,13,31255.61,29446.91,36382.71,35582,442.27,44.46,52.62
2021-09-12,14,31907.1,30134.52,36507.3,36170,447.8,45.01,53.28
2021-09-12,15,32414.65,30476.06,36145.72,36143,446.53,44.89,53.13
2021-09-12,16,33363.28,31202.46,35887.92,36183,446.01,44.84,53.07
2021-09-12,17,34619.66,32768.15,35754.03,36033,459.25,46.17,54.64
2021-09-12,18,36232.45,33920.1,36347.21,35947,525.01,52.78,62.47
2021-09-12,19,37982.22,34852.01,37982.22,37330,674.0,67.75,80.2
2021-09-12,20,38319.44,34927.46,38319.44,37661,674.0,67.75,80.2
2021-09-12,21,37165.57,34836.91,37165.57,37006,670.88,67.44,79.82
2021-09-12,22,36219.64,34074.67,36219.64,36296,574.07,57.71,68.31
2021-09-12,23,34617.83,32631.99,34617.83,34913,494.07,49.67,58.79
2021-09-13,00,33226.52,31343.58,33226.52,33726,479.32,48.18,57.03
2021-09-13,01,31954.96,30033.58,31954.96,32445,458.76,46.12,54.59
2021-09-13,02,31207.1,29120.39,31207.1,31638,452.21,45.46,53.81
2021-09-13,03,30531.2,28545.66,30531.2,31033,448.6,45.1,53.38
2021-09-13,04,30258.35,28666.86,30258.35,30888,445.65,44.8,53.03
2021-09-13,05,30477.18,28772.19,30477.18,31129,447.9,45.03,53.29
2021-09-13,06,30546.44,29009.24,30564.82,30875,445.55,44.79,53.01
2021-09-13,07,32122.05,30542.4,32786.63,32593,451.78,45.42,53.76
2021-09-13,08,36672.99,35102.82,38592.11,38419,500.01,50.26,59.49
2021-09-13,09,38707.98,36766.36,41783.89,42019,555.55,55.85,66.1
2021-09-13,10,38836.3,37019.78,42905.94,44028,539.51,54.23,64.19
2021-09-13,11,39371.48,37579.1,44029.69,45009,627.0,63.03,74.6
2021-09-13,12,37979.21,36212.8,42801.38,44388,450.0,45.24,53.54
2021-09-13,13,39147.43,36855.02,43748.69,45027,455.09,45.75,54.15
2021-09-13,14,40465.43,38144.08,44533.94,45039,639.99,64.33,76.15
2021-09-13,15,40989.91,38692.28,44240.66,44395,660.0,66.35,78.53
2021-09-13,16,41859.54,39364.4,44029.14,43741,610.0,61.32,72.58
2021-09-13,17,42192.68,39698.26,43156.62,42729,674.0,67.75,80.2
2021-09-13,18,41962.71,39237.06,42059.27,41812,600.0,60.31,71.39
2021-09-13,19,42852.22,40000.69,42852.22,42830,674.0,67.75,80.2
2021-09-13,20,42283.96,39719.04,42283.96,42429,674.0,67.75,80.2
2021-09-13,21,41012.92,38839.72,41012.92,41318,600.0,60.31,71.39
2021-09-13,22,39700.37,37520.58,39700.37,39922,509.93,51.26,60.67
2021-09-13,23,37877.54,35697.5,37877.54,38077,457.45,45.99,54.43
2021-09-14,00,35849.34,33094.73,35849.34,36726,457.24,45.96,54.4
2021-09-14,01,34327.42,31486.77,34327.42,35119,460.93,46.33,54.84
2021-09-14,02,33552.19,30774.97,33552.19,33984,452.33,45.47,53.82
2021-09-14,03,32978.63,29884.69,32978.63,33259,457.53,45.99,54.44
2021-09-14,04,32672.96,29730.34,32672.96,33006,452.2,45.46,53.81
2021-09-14,05,32719.75,29994.58,32719.75,33127,452.9,45.53,53.89
2021-09-14,06,32473.64,29850.11,32492.17,32680,450.01,45.24,53.54
2021-09-14,07,33659.56,30938.07,34321.23,34531,450.22,45.26,53.57
2021-09-14,08,37450.79,34540.78,39316.32,40207,465.74,46.82,55.42
2021-09-14,09,39024.22,36257.09,41970.25,43594,599.99,60.31,71.39
2021-09-14,10,39262.62,36699.94,43266.57,45208,550.0,55.29,65.44
2021-09-14,11,39686.59,37116.52,44201.64,45922,600.0,60.31,71.39
2021-09-14,12,38140.19,35712.15,42736.72,45146,448.53,45.09,53.37
2021-09-14,13,38951.7,36353.79,43247.25,45441,453.43,45.58,53.95
2021-09-14,14,40590.85,37823.6,44452.36,45527,599.99,60.31,71.39
2021-09-14,15,40857.4,38013.99,43909.9,44948,599.99,60.31,71.39
2021-09-14,16,41480.36,38834.43,43417.83,44483,595.56,59.87,70.86
2021-09-14,17,41865.15,39236.06,42675.08,43703,630.01,63.33,74.96
2021-09-14,18,41267.65,38748.94,41337.11,42824,530.01,53.28,63.06
2021-09-14,19,42242.41,39531.74,42242.41,43601,670.0,67.35,79.72
2021-09-14,20,41541.15,39172.6,41541.15,43222,669.99,67.35,79.72
2021-09-14,21,40360.02,38335.2,40360.02,41834,527.88,53.06,62.81
2021-09-14,22,38762.72,37355.66,38762.72,40515,498.56,50.12,59.32
2021-09-14,23,36948.51,35195.47,36948.51,38573,452.17,45.45,53.8
2021-09-15,00,35507.32,33001.18,35507.32,36307,455.21,45.75,53.91
2021-09-15,01,34197.87,31431.33,34197.87,35109,458.9,46.12,54.35
2021-09-15,02,33142.91,30539.81,33142.91,34135,451.91,45.42,53.52
2021-09-15,03,32590.63,29756.72,32590.63,33544,452.4,45.47,53.58
2021-09-15,04,32262.67,29743.4,32262.67,33210,448.96,45.12,53.17
2021-09-15,05,32487.6,29682.93,32487.6,33278,449.82,45.21,53.27
2021-09-15,06,32371.83,29824.77,32390.09,32780,445.16,44.74,52.72
2021-09-15,07,33592.97,30948.14,34190.07,34527,451.98,45.43,53.53
2021-09-15,08,37643.03,35147.6,39333.24,39968,509.98,51.26,60.39
2021-09-15,09,39361.38,36707.79,42076.72,43243,659.99,66.33,78.16
2021-09-15,10,39546.09,37182.62,43008.97,44466,600.0,60.3,71.06
2021-09-15,11,39860.74,37212.09,43736.58,45329,639.01,64.22,75.68
2021-09-15,12,38323.13,35960.27,42270.25,44286,453.27,45.56,53.68
2021-09-15,13,39147.8,36529.59,42955.04,44809,458.04,46.04,54.24
2021-09-15,14,40741.03,37685.82,44043.58,45160,599.91,60.29,71.04
2021-09-15,15,41083.96,38044.01,43599.93,44577,509.97,51.26,60.39
2021-09-15,16,41461.46,38627.65,43101.67,44065,509.98,51.26,60.39
2021-09-15,17,41580.24,38491.55,42290.86,43040,599.99,60.3,71.05
2021-09-15,18,40798.46,38429.77,40863.55,41955,525.94,52.86,62.28
2021-09-15,19,41757.26,38940.69,41757.26,42899,670.0,67.34,79.35
2021-09-15,20,41015.2,38218.16,41015.2,42662,674.0,67.74,79.82
2021-09-15,21,39812.64,37172.7,39812.64,40992,600.0,60.3,71.06
2021-09-15,22,38339.44,36378.12,38339.44,39606,599.99,60.3,71.05
2021-09-15,23,36404.27,34979.13,36404.27,37412,484.4,48.69,57.37
2021-09-16,00,34676.53,32564.06,34676.53,35564,499.98,50.19,59.3
2021-09-16,01,33507.17,30987.21,33507.17,34175,509.97,51.19,60.48
2021-09-16,02,32632.72,29715.1,32632.72,33187,457.95,45.97,54.31
2021-09-16,03,31881.54,28709.37,31881.54,32589,479.56,48.14,56.88
2021-09-16,04,31500.99,28737.09,31500.99,32205,457.82,45.96,54.3
2021-09-16,05,31860.55,28737.27,31860.55,32250,459.78,46.16,54.53
2021-09-16,06,31850.39,29067.12,31868.21,31989,454.94,45.67,53.96
2021-09-16,07,33037.24,30352.61,33603.36,33920,459.71,46.15,54.52
2021-09-16,08,37100.46,34352.61,38703.5,39480,530.0,53.2,62.86
2021-09-16,09,39037.03,35865.06,41657.03,42360,674.0,67.66,79.94
2021-09-16,10,39507.04,36176.79,42850.97,43573,674.0,67.66,79.94
2021-09-16,11,40001.36,36602.88,43736.64,44407,674.0,67.66,79.94
2021-09-16,12,37964.0,35310.65,41790.89,43319,464.29,46.61,55.07
2021-09-16,13,39112.2,36199.76,42807.02,43669,500.01,50.19,59.3
2021-09-16,14,40452.56,37333.06,43721.18,44238,610.0,61.24,72.35
2021-09-16,15,40588.21,37416.36,43198.21,43714,590.01,59.23,69.98
2021-09-16,16,41245.38,38235.58,42984.97,43206,509.98,51.2,60.49
2021-09-16,17,41138.82,38358.48,41911.25,42396,550.0,55.21,65.23
2021-09-16,18,40665.92,38231.33,40749.31,41239,500.01,50.19,59.3
2021-09-16,19,41479.72,38917.53,41479.72,41672,649.99,65.25,77.09
2021-09-16,20,41426.13,38237.24,41426.13,41181,670.0,67.26,79.46
2021-09-16,21,40156.81,37022.25,40156.81,40045,603.38,60.57,71.56
2021-09-16,22,38656.54,35892.07,38656.54,38792,506.52,50.85,60.08
2021-09-16,23,36355.35,34221.51,36355.35,37213,459.43,46.12,54.49
2021-09-17,00,34420.55,32357.79,34420.55,35372,451.3,45.3,53.55
2021-09-17,01,33050.48,30808.64,33050.48,34195,455.91,45.77,54.1
2021-09-17,02,32128.64,29642.22,32128.64,33280,453.59,45.53,53.82
2021-09-17,03,31344.94,29095.94,31344.94,32727,452.65,45.44,53.71
2021-09-17,04,31058.82,28936.29,31058.82,32440,451.67,45.34,53.6
2021-09-17,05,31234.04,29116.26,31234.04,32496,455.32,45.71,54.03
2021-09-17,06,31211.93,29121.84,31228.45,32263,454.65,45.64,53.95
2021-09-17,07,32221.44,30474.14,32875.12,33941,459.48,46.13,54.52
2021-09-17,08,36040.64,34057.14,38065.66,38886,500.0,50.19,59.33
2021-09-17,09,37379.44,35438.57,40732.82,41592,660.0,66.25,78.32
2021-09-17,10,37488.95,35474.09,41848.13,42680,600.0,60.23,71.2
2021-09-17,11,37812.0,35728.05,42666.62,43479,660.0,66.25,78.32
2021-09-17,12,35932.09,33854.11,40907.97,41874,458.83,46.06,54.45
2021-09-17,13,35726.96,33971.09,40492.29,42052,455.55,45.73,54.06
2021-09-17,14,38539.35,35869.89,42832.24,43770,528.5,53.05,62.71
2021-09-17,15,38743.76,36287.08,42242.57,43354,600.01,60.23,71.2
2021-09-17,16,39530.53,37256.32,41903.07,42882,509.98,51.19,60.52
2021-09-17,17,40142.24,37414.24,41204.9,42036,669.99,67.26,79.5
2021-09-17,18,40102.07,37386.99,40193.99,40744,649.99,65.25,77.13
2021-09-17,19,40997.56,37868.76,40997.56,41168,674.0,67.66,79.98
2021-09-17,20,40283.15,37453.75,40283.15,40579,674.0,67.66,79.98
2021-09-17,21,38888.37,36695.95,38888.37,39482,609.99,61.23,72.38
2021-09-17,22,37709.5,35568.94,37709.5,38281,598.76,60.11,71.05
2021-09-17,23,35927.5,33459.17,35927.5,36656,492.28,49.42,58.42
2021-09-18,00,34105.33,30846.52,34105.33,34691,500.01,50.31,59.24
2021-09-18,01,33001.93,29511.07,33001.93,33506,509.97,51.31,60.42
2021-09-18,02,31911.98,28476.66,31911.98,32439,458.55,46.14,54.33
2021-09-18,03,31214.09,28340.76,31214.09,31669,494.08,49.72,58.54
2021-09-18,04,30870.15,28090.32,30870.15,31263,480.0,48.3,56.87
2021-09-18,05,30935.73,27990.66,30935.73,31273,458.67,46.15,54.34
2021-09-18,06,30616.48,27779.32,30632.84,30685,446.18,44.9,52.86
2021-09-18,07,30622.01,28234.02,31340.66,31590,446.06,44.88,52.85
2021-09-18,08,33323.76,30901.98,35531.68,35533,452.78,45.56,53.65
2021-09-18,09,34798.2,32331.15,38372.63,38290,501.75,50.49,59.45
2021-09-18,10,35375.04,32643.55,39896.12,39630,559.65,56.31,66.31
2021-09-18,11,35887.55,32737.52,40995.59,40308,609.99,61.38,72.27
2021-09-18,12,34760.26,32233.76,40083.21,39387,494.07,49.71,58.54
2021-09-18,13,35214.05,32501.51,40388.38,39856,500.01,50.31,59.24
2021-09-18,14,35974.96,33303.92,40629.25,40154,509.98,51.32,60.42
2021-09-18,15,36162.33,33561.09,39915.38,39677,509.98,51.32,60.42
2021-09-18,16,36683.39,34078.37,39170.47,39320,600.0,60.37,71.09
2021-09-18,17,37408.15,34667.8,38460.43,38588,674.0,67.82,79.86
2021-09-18,18,38419.97,34667.02,38500.11,38062,674.0,67.82,79.86
2021-09-18,19,39683.7,34584.15,39683.7,39009,674.0,67.82,79.86
2021-09-18,20,39052.64,34829.18,39052.64,38818,674.0,67.82,79.86
2021-09-18,21,37799.69,34941.29,37799.69,37732,670.0,67.42,79.38
2021-09-18,22,36367.47,33960.37,36367.47,36501,633.98,63.79,75.11
2021-09-18,23,35024.65,32783.09,35024.65,34679,494.08,49.72,58.54
2021-09-19,00,33167.7,30568.72,33167.7,33130,509.97,50.53,59.52
2021-09-19,01,31665.55,28816.76,31665.55,32013,509.97,50.53,59.52
2021-09-19,02,30469.24,27876.32,30469.24,30794,459.28,45.51,53.61
2021-09-19,03,29655.09,27143.11,29655.09,29839,499.97,49.54,58.35
2021-09-19,04,29258.13,26736.03,29258.13,29330,499.56,49.5,58.31
2021-09-19,05,29431.74,26498.06,29431.74,29148,458.03,45.39,53.46
2021-09-19,06,28311.05,25985.01,28327.33,27933,452.78,44.86,52.85
2021-09-19,07,27526.27,25668.3,28222.5,28427,442.2,43.82,51.61
2021-09-19,08,27727.39,25897.54,29833.55,29951,439.58,43.56,51.31
2021-09-19,09,28408.22,26550.21,31823.6,32313,438.58,43.46,51.19
2021-09-19,10,29217.69,27443.3,33537.72,33828,444.9,44.08,51.93
2021-09-19,11,29665.86,27993.83,34580.71,34629,451.14,44.7,52.66
2021-09-19,12,29660.55,27660.48,34693.06,34497,441.5,43.75,51.53
2021-09-19,13,30345.16,28419.4,35134.41,34919,449.48,44.54,52.46
2021-09-19,14,31336.15,29373.67,35543.45,35204,443.39,43.93,51.75
2021-09-19,15,31907.39,29701.97,35222.43,35059,447.33,44.32,52.21
2021-09-19,16,32821.51,30599.28,35035.44,34979,441.21,43.72,51.5
2021-09-19,17,34390.27,31861.31,35318.56,34859,499.77,49.52,58.33
2021-09-19,18,35678.14,32917.87,35748.4,35076,599.99,59.45,70.03
2021-09-19,19,37610.73,33531.61,37610.73,36362,674.0,66.78,78.67
2021-09-19,20,37150.95,33587.9,37150.95,36448,674.0,66.78,78.67
2021-09-19,21,36353.25,33258.36,36353.25,35659,650.0,64.41,75.87
2021-09-19,22,35202.64,32446.9,35202.64,34744,500.0,49.54,58.36
2021-09-19,23,33606.81,31384.4,33606.81,33295,447.12,44.3,52.19
2021-09-20,00,32073.27,30291.14,32073.27,32917,498.78,49.42,58.22
2021-09-20,01,30895.3,28775.19,30895.3,31640,499.53,49.5,58.3
2021-09-20,02,30059.92,27939.71,30059.92,30962,455.8,45.16,53.2
2021-09-20,03,29431.22,27431.01,29431.22,30328,457.95,45.38,53.45
2021-09-20,04,29262.2,27253.13,29262.2,30077,454.62,45.05,53.06
2021-09-20,05,29442.23,27292.36,29442.23,30283,459.67,45.55,53.65
2021-09-20,06,29631.07,27290.86,29646.54,30283,490.0,48.55,57.19
2021-09-20,07,30992.51,28727.84,31684.23,32185,458.05,45.39,53.46
2021-09-20,08,35426.09,32728.74,37542.16,38032,500.0,49.54,58.36
2021-09-20,09,37580.77,34716.01,41019.92,41503,623.74,61.8,72.8
2021-09-20,10,37979.33,35584.31,42326.37,43110,628.99,62.32,73.41
2021-09-20,11,38607.28,35971.1,43505.98,44285,628.99,62.32,73.41
2021-09-20,12,37285.25,34695.31,42304.1,43579,449.22,44.51,52.43
2021-09-20,13,38029.99,35602.19,42781.12,44088,456.23,45.21,53.25
2021-09-20,14,39988.62,36972.3,44190.57,44230,510.01,50.54,59.53
2021-09-20,15,40526.12,37413.3,43948.55,43663,639.99,63.41,74.7
2021-09-20,16,41531.36,38555.9,43836.25,43073,649.99,64.41,75.86
2021-09-20,17,42090.28,38456.5,43072.5,42262,674.0,66.78,78.67
2021-09-20,18,41631.56,38423.58,41701.24,41929,674.0,66.78,78.67
2021-09-20,19,42560.68,38540.92,42560.68,42882,674.0,66.78,78.67
2021-09-20,20,41747.67,38454.88,41747.67,42236,674.0,66.78,78.67
2021-09-20,21,40583.35,37556.62,40583.35,40851,590.0,58.46,68.86
2021-09-20,22,39067.84,36396.23,39067.84,39320,550.0,54.5,64.19
2021-09-20,23,37008.11,34201.96,37008.11,37462,451.3,44.72,52.67
2021-09-21,00,35174.21,32280.52,35174.21,35362,500.0,49.54,58.36
2021-09-21,01,33569.82,30998.29,33569.82,33936,501.55,49.7,58.54
2021-09-21,02,32519.9,29885.45,32519.9,33060,453.69,44.95,52.95
2021-09-21,03,31958.88,28896.81,31958.88,32399,490.0,48.55,57.19
2021-09-21,04,31381.76,28732.9,31381.76,32047,462.39,45.82,53.97
2021-09-21,05,31623.97,28819.37,31623.97,32074,460.01,45.58,53.69
2021-09-21,06,31565.09,28894.7,31580.35,31736,454.51,45.04,53.05
2021-09-21,07,32498.99,29768.51,33201.59,33107,448.89,44.48,52.39
2021-09-21,08,36350.53,33243.58,38479.39,38624,501.55,49.7,58.54
2021-09-21,09,37962.04,34818.39,41377.62,41916,600.01,59.45,70.03
2021-09-21,10,38213.87,34994.66,42489.16,43170,618.99,61.33,72.25
2021-09-21,11,38629.54,35442.06,43427.62,44289,618.99,61.33,72.25
2021-09-21,12,37025.64,34187.52,41970.68,43371,447.89,44.38,52.28
2021-09-21,13,37993.45,34991.32,42709.09,43893,452.38,44.83,52.8
2021-09-21,14,39620.83,36741.08,43771.48,44670,594.99,58.96,69.44
2021-09-21,15,40234.28,37399.24,43503.95,44186,509.98,50.53,59.52
2021-09-21,16,41045.07,38392.4,43174.01,43763,509.97,50.53,59.52
2021-09-21,17,41528.11,38658.17,42384.61,42995,590.0,58.46,68.86
2021-09-21,18,41382.11,38619.64,41441.46,41989,500.01,49.54,58.36
2021-09-21,19,42168.36,39016.75,42168.36,42659,549.99,54.5,64.19
2021-09-21,20,41338.12,38415.56,41338.12,41824,534.72,52.98,62.41
2021-09-21,21,39820.0,36674.29,39820.0,40538,459.97,45.58,53.69
2021-09-21,22,38365.96,35494.79,38365.96,39153,444.43,44.04,51.87
2021-09-21,23,36450.51,33740.34,36450.51,37512,399.66,39.6,46.65
2021-09-22,00,34696.03,31283.32,34696.03,35596,451.6,44.51,52.12
2021-09-22,01,33176.05,29771.91,33176.05,34233,451.57,44.5,52.12
2021-09-22,02,32209.1,29711.94,32209.1,33196,442.2,43.58,51.03
2021-09-22,03,31675.94,29358.58,31675.94,32447,435.09,42.88,50.21
2021-09-22,04,31165.79,29071.11,31165.79,32081,432.78,42.65,49.95
2021-09-22,05,31209.3,29209.17,31209.3,32209,435.06,42.88,50.21
2021-09-22,06,31451.22,29048.66,31465.09,32218,436.04,42.97,50.32
2021-09-22,07,32652.94,29856.68,33258.47,34346,440.9,43.45,50.88
2021-09-22,08,36520.96,33138.88,38382.55,39864,448.32,44.18,51.74
2021-09-22,09,38315.06,34849.24,41391.39,42343,459.39,45.27,53.02
2021-09-22,10,38443.84,35358.27,42463.4,43132,505.38,49.81,58.33
2021-09-22,11,38728.65,35504.8,43227.17,43711,510.0,50.26,58.86
2021-09-22,12,37012.12,34591.61,41706.84,42916,450.21,44.37,51.96
2021-09-22,13,37955.18,35103.95,42457.88,43304,453.36,44.68,52.32
2021-09-22,14,39316.56,35991.32,43280.42,43830,588.81,58.03,67.95
2021-09-22,15,39463.76,36187.22,42652.23,43382,579.99,57.16,66.94
2021-09-22,16,40248.66,36788.11,42379.01,43298,590.0,58.15,68.09
2021-09-22,17,40682.6,36943.35,41581.19,42640,650.01,64.06,75.02
2021-09-22,18,40636.96,37045.24,40696.63,41514,589.99,58.15,68.09
2021-09-22,19,41442.58,37541.68,41442.58,41881,630.0,62.09,72.71
2021-09-22,20,40339.28,37047.4,40339.28,41210,600.0,59.13,69.25
2021-09-22,21,38875.74,36062.67,38875.74,40088,501.53,49.43,57.88
2021-09-22,22,37463.77,34650.86,37463.77,38589,449.46,44.3,51.87
2021-09-22,23,35627.23,32751.82,35627.23,36477,431.59,42.54,49.81
2021-09-23,00,33779.38,31279.71,33779.38,34193,489.99,48.38,56.78
2021-09-23,01,32687.99,30182.75,32687.99,32839,456.13,45.04,52.85
2021-09-23,02,31661.22,29963.46,31661.22,31933,442.11,43.66,51.23
2021-09-23,03,30889.81,29492.25,30889.81,31354,437.96,43.25,50.75
2021-09-23,04,30670.26,29645.11,30670.26,31035,431.25,42.58,49.97
2021-09-23,05,30950.43,29585.68,30950.43,31333,435.56,43.01,50.47
2021-09-23,06,30931.81,29346.0,30945.6,31383,436.07,43.06,50.53
2021-09-23,07,31967.39,30042.18,32451.51,33093,444.42,43.88,51.5
2021-09-23,08,36255.12,33851.4,37745.81,38524,481.47,47.54,55.79
2021-09-23,09,37951.9,35554.23,40448.04,41450,630.0,62.21,73.0
2021-09-23,10,38473.08,36083.11,41783.85,42509,630.0,62.21,73.0
2021-09-23,11,38949.11,36248.93,42609.17,43315,629.99,62.21,73.0
2021-09-23,12,37279.14,35068.38,40951.43,42206,456.13,45.04,52.85
2021-09-23,13,37958.44,35703.81,41331.62,42746,455.73,45.0,52.81
2021-09-23,14,39097.56,36683.33,42013.21,43499,510.21,50.38,59.12
2021-09-23,15,39244.52,36977.87,41483.69,43147,509.42,50.3,59.03
2021-09-23,16,39712.7,37549.63,41221.3,42810,475.01,46.9,55.04
2021-09-23,17,39814.85,37716.36,40443.75,42026,500.0,49.37,57.94
2021-09-23,18,39648.01,37891.74,39699.83,40999,468.13,46.23,54.24
2021-09-23,19,40235.85,38448.79,40235.85,41470,590.0,58.26,68.37
2021-09-23,20,39699.0,37890.74,39699.0,40804,589.99,58.26,68.36
2021-09-23,21,38399.64,36625.17,38399.64,39514,510.22,50.38,59.12
2021-09-23,22,36969.65,35643.58,36969.65,38110,459.03,45.33,53.19
2021-09-23,23,35395.71,33844.29,35395.71,36232,445.08,43.95,51.57
2021-09-24,00,33388.14,31344.27,33388.14,33973,446.63,44.09,51.72
2021-09-24,01,32078.7,30004.89,32078.7,32616,449.5,44.38,52.06
2021-09-24,02,31263.11,29601.12,31263.11,31759,443.94,43.83,51.41
2021-09-24,03,30608.29,29203.47,30608.29,31181,432.11,42.66,50.04
2021-09-24,04,30375.12,29362.61,30375.12,30830,420.01,41.47,48.64
2021-09-24,05,30214.83,29382.54,30214.83,30949,433.59,42.81,50.21
2021-09-24,06,30749.03,29439.48,30757.22,31038,430.65,42.52,49.87
2021-09-24,07,31703.32,30606.6,32226.42,32568,436.39,43.08,50.54
2021-09-24,08,35312.3,33023.2,37132.56,38040,479.79,47.37,55.56
2021-09-24,09,36774.07,34446.06,39846.04,41133,520.0,51.34,60.22
2021-09-24,10,36725.49,34572.89,40976.35,42137,549.99,54.3,63.69
2021-09-24,11,37014.34,34773.95,41768.7,42823,590.0,58.25,68.33
2021-09-24,12,34750.25,33141.36,39654.13,40429,446.94,44.12,51.76
